filename,category,source_recording,duration_seconds,sample_rate,filepath
186_2b2_Lr_mc_AKGC417L_cycle005_1.33s.wav,crackle,186_2b2_Lr_mc_AKGC417L,1.3329,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Lr_mc_AKGC417L_cycle005_1.33s.wav
186_2b2_Pl_mc_AKGC417L_cycle001_3.94s.wav,crackle,186_2b2_Pl_mc_AKGC417L,3.941,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pl_mc_AKGC417L_cycle001_3.94s.wav
186_2b2_Pl_mc_AKGC417L_cycle002_4.13s.wav,crackle,186_2b2_Pl_mc_AKGC417L,4.131,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pl_mc_AKGC417L_cycle002_4.13s.wav
186_2b2_Pl_mc_AKGC417L_cycle003_3.58s.wav,crackle,186_2b2_Pl_mc_AKGC417L,3.583,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pl_mc_AKGC417L_cycle003_3.58s.wav
186_2b2_Pl_mc_AKGC417L_cycle004_4.12s.wav,crackle,186_2b2_Pl_mc_AKGC417L,4.119,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pl_mc_AKGC417L_cycle004_4.12s.wav
186_2b2_Pl_mc_AKGC417L_cycle005_1.33s.wav,crackle,186_2b2_Pl_mc_AKGC417L,1.3329,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pl_mc_AKGC417L_cycle005_1.33s.wav
186_2b2_Pr_mc_AKGC417L_cycle001_3.94s.wav,crackle,186_2b2_Pr_mc_AKGC417L,3.941,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pr_mc_AKGC417L_cycle001_3.94s.wav
186_2b2_Pr_mc_AKGC417L_cycle002_4.13s.wav,crackle,186_2b2_Pr_mc_AKGC417L,4.131,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pr_mc_AKGC417L_cycle002_4.13s.wav
186_2b2_Pr_mc_AKGC417L_cycle003_3.58s.wav,crackle,186_2b2_Pr_mc_AKGC417L,3.583,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pr_mc_AKGC417L_cycle003_3.58s.wav
186_2b2_Pr_mc_AKGC417L_cycle004_4.12s.wav,crackle,186_2b2_Pr_mc_AKGC417L,4.119,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pr_mc_AKGC417L_cycle004_4.12s.wav
186_2b2_Pr_mc_AKGC417L_cycle005_1.33s.wav,crackle,186_2b2_Pr_mc_AKGC417L,1.3329,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b2_Pr_mc_AKGC417L_cycle005_1.33s.wav
186_2b3_Al_mc_AKGC417L_cycle005_1.56s.wav,crackle,186_2b3_Al_mc_AKGC417L,1.5589,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Al_mc_AKGC417L_cycle005_1.56s.wav
186_2b3_Ar_mc_AKGC417L_cycle002_3.98s.wav,crackle,186_2b3_Ar_mc_AKGC417L,3.976,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Ar_mc_AKGC417L_cycle002_3.98s.wav
186_2b3_Ar_mc_AKGC417L_cycle003_4.06s.wav,crackle,186_2b3_Ar_mc_AKGC417L,4.059,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Ar_mc_AKGC417L_cycle003_4.06s.wav
186_2b3_Ar_mc_AKGC417L_cycle004_4.06s.wav,crackle,186_2b3_Ar_mc_AKGC417L,4.06,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Ar_mc_AKGC417L_cycle004_4.06s.wav
186_2b3_Ar_mc_AKGC417L_cycle005_1.56s.wav,crackle,186_2b3_Ar_mc_AKGC417L,1.5589,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Ar_mc_AKGC417L_cycle005_1.56s.wav
186_2b3_Lr_mc_AKGC417L_cycle001_3.67s.wav,crackle,186_2b3_Lr_mc_AKGC417L,3.667,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Lr_mc_AKGC417L_cycle001_3.67s.wav
186_2b3_Lr_mc_AKGC417L_cycle002_3.98s.wav,crackle,186_2b3_Lr_mc_AKGC417L,3.976,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Lr_mc_AKGC417L_cycle002_3.98s.wav
186_2b3_Lr_mc_AKGC417L_cycle003_4.06s.wav,crackle,186_2b3_Lr_mc_AKGC417L,4.059,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Lr_mc_AKGC417L_cycle003_4.06s.wav
186_2b3_Lr_mc_AKGC417L_cycle004_4.06s.wav,crackle,186_2b3_Lr_mc_AKGC417L,4.06,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Lr_mc_AKGC417L_cycle004_4.06s.wav
186_2b3_Lr_mc_AKGC417L_cycle005_1.56s.wav,crackle,186_2b3_Lr_mc_AKGC417L,1.5589,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Lr_mc_AKGC417L_cycle005_1.56s.wav
186_2b3_Pl_mc_AKGC417L_cycle001_3.67s.wav,crackle,186_2b3_Pl_mc_AKGC417L,3.667,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pl_mc_AKGC417L_cycle001_3.67s.wav
186_2b3_Pl_mc_AKGC417L_cycle002_3.98s.wav,crackle,186_2b3_Pl_mc_AKGC417L,3.976,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pl_mc_AKGC417L_cycle002_3.98s.wav
186_2b3_Pl_mc_AKGC417L_cycle003_4.06s.wav,crackle,186_2b3_Pl_mc_AKGC417L,4.059,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pl_mc_AKGC417L_cycle003_4.06s.wav
186_2b3_Pl_mc_AKGC417L_cycle004_4.06s.wav,crackle,186_2b3_Pl_mc_AKGC417L,4.06,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pl_mc_AKGC417L_cycle004_4.06s.wav
186_2b3_Pl_mc_AKGC417L_cycle005_1.56s.wav,crackle,186_2b3_Pl_mc_AKGC417L,1.5589,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pl_mc_AKGC417L_cycle005_1.56s.wav
186_2b3_Pr_mc_AKGC417L_cycle001_3.67s.wav,crackle,186_2b3_Pr_mc_AKGC417L,3.667,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pr_mc_AKGC417L_cycle001_3.67s.wav
186_2b3_Pr_mc_AKGC417L_cycle002_3.98s.wav,crackle,186_2b3_Pr_mc_AKGC417L,3.976,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pr_mc_AKGC417L_cycle002_3.98s.wav
186_2b3_Pr_mc_AKGC417L_cycle003_4.06s.wav,crackle,186_2b3_Pr_mc_AKGC417L,4.059,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pr_mc_AKGC417L_cycle003_4.06s.wav
186_2b3_Pr_mc_AKGC417L_cycle004_4.06s.wav,crackle,186_2b3_Pr_mc_AKGC417L,4.06,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pr_mc_AKGC417L_cycle004_4.06s.wav
186_2b3_Pr_mc_AKGC417L_cycle005_1.56s.wav,crackle,186_2b3_Pr_mc_AKGC417L,1.5589,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b3_Pr_mc_AKGC417L_cycle005_1.56s.wav
186_2b4_Al_mc_AKGC417L_cycle001_4.08s.wav,crackle,186_2b4_Al_mc_AKGC417L,4.083,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Al_mc_AKGC417L_cycle001_4.08s.wav
186_2b4_Al_mc_AKGC417L_cycle003_4.14s.wav,crackle,186_2b4_Al_mc_AKGC417L,4.143,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Al_mc_AKGC417L_cycle003_4.14s.wav
186_2b4_Al_mc_AKGC417L_cycle004_4.46s.wav,crackle,186_2b4_Al_mc_AKGC417L,4.464,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Al_mc_AKGC417L_cycle004_4.46s.wav
186_2b4_Al_mc_AKGC417L_cycle005_1.61s.wav,crackle,186_2b4_Al_mc_AKGC417L,1.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Al_mc_AKGC417L_cycle005_1.61s.wav
186_2b4_Ar_mc_AKGC417L_cycle001_4.08s.wav,crackle,186_2b4_Ar_mc_AKGC417L,4.083,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Ar_mc_AKGC417L_cycle001_4.08s.wav
186_2b4_Ar_mc_AKGC417L_cycle002_4.02s.wav,crackle,186_2b4_Ar_mc_AKGC417L,4.024,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Ar_mc_AKGC417L_cycle002_4.02s.wav
186_2b4_Ar_mc_AKGC417L_cycle003_4.14s.wav,crackle,186_2b4_Ar_mc_AKGC417L,4.143,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Ar_mc_AKGC417L_cycle003_4.14s.wav
186_2b4_Ar_mc_AKGC417L_cycle004_4.46s.wav,crackle,186_2b4_Ar_mc_AKGC417L,4.464,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Ar_mc_AKGC417L_cycle004_4.46s.wav
186_2b4_Ar_mc_AKGC417L_cycle005_1.61s.wav,crackle,186_2b4_Ar_mc_AKGC417L,1.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Ar_mc_AKGC417L_cycle005_1.61s.wav
186_2b4_Lr_mc_AKGC417L_cycle001_4.08s.wav,crackle,186_2b4_Lr_mc_AKGC417L,4.083,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Lr_mc_AKGC417L_cycle001_4.08s.wav
186_2b4_Lr_mc_AKGC417L_cycle002_4.02s.wav,crackle,186_2b4_Lr_mc_AKGC417L,4.024,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Lr_mc_AKGC417L_cycle002_4.02s.wav
186_2b4_Lr_mc_AKGC417L_cycle003_4.14s.wav,crackle,186_2b4_Lr_mc_AKGC417L,4.143,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Lr_mc_AKGC417L_cycle003_4.14s.wav
186_2b4_Lr_mc_AKGC417L_cycle004_4.46s.wav,crackle,186_2b4_Lr_mc_AKGC417L,4.464,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Lr_mc_AKGC417L_cycle004_4.46s.wav
186_2b4_Lr_mc_AKGC417L_cycle005_1.61s.wav,crackle,186_2b4_Lr_mc_AKGC417L,1.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Lr_mc_AKGC417L_cycle005_1.61s.wav
186_2b4_Pl_mc_AKGC417L_cycle001_4.08s.wav,crackle,186_2b4_Pl_mc_AKGC417L,4.083,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pl_mc_AKGC417L_cycle001_4.08s.wav
186_2b4_Pl_mc_AKGC417L_cycle003_4.14s.wav,crackle,186_2b4_Pl_mc_AKGC417L,4.143,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pl_mc_AKGC417L_cycle003_4.14s.wav
186_2b4_Pl_mc_AKGC417L_cycle004_4.46s.wav,crackle,186_2b4_Pl_mc_AKGC417L,4.464,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pl_mc_AKGC417L_cycle004_4.46s.wav
186_2b4_Pl_mc_AKGC417L_cycle005_1.61s.wav,crackle,186_2b4_Pl_mc_AKGC417L,1.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pl_mc_AKGC417L_cycle005_1.61s.wav
186_2b4_Pr_mc_AKGC417L_cycle001_4.08s.wav,crackle,186_2b4_Pr_mc_AKGC417L,4.083,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pr_mc_AKGC417L_cycle001_4.08s.wav
186_2b4_Pr_mc_AKGC417L_cycle002_4.02s.wav,crackle,186_2b4_Pr_mc_AKGC417L,4.024,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pr_mc_AKGC417L_cycle002_4.02s.wav
186_2b4_Pr_mc_AKGC417L_cycle003_4.14s.wav,crackle,186_2b4_Pr_mc_AKGC417L,4.143,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pr_mc_AKGC417L_cycle003_4.14s.wav
186_2b4_Pr_mc_AKGC417L_cycle004_4.46s.wav,crackle,186_2b4_Pr_mc_AKGC417L,4.464,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pr_mc_AKGC417L_cycle004_4.46s.wav
186_2b4_Pr_mc_AKGC417L_cycle005_1.61s.wav,crackle,186_2b4_Pr_mc_AKGC417L,1.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_2b4_Pr_mc_AKGC417L_cycle005_1.61s.wav
186_3b3_Al_mc_AKGC417L_cycle003_3.37s.wav,crackle,186_3b3_Al_mc_AKGC417L,3.369,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Al_mc_AKGC417L_cycle003_3.37s.wav
186_3b3_Ar_mc_AKGC417L_cycle003_3.37s.wav,crackle,186_3b3_Ar_mc_AKGC417L,3.369,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Ar_mc_AKGC417L_cycle003_3.37s.wav
186_3b3_Ar_mc_AKGC417L_cycle005_3.41s.wav,crackle,186_3b3_Ar_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Ar_mc_AKGC417L_cycle005_3.41s.wav
186_3b3_Ar_mc_AKGC417L_cycle006_1.20s.wav,crackle,186_3b3_Ar_mc_AKGC417L,1.202,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Ar_mc_AKGC417L_cycle006_1.20s.wav
186_3b3_Lr_mc_AKGC417L_cycle005_3.41s.wav,crackle,186_3b3_Lr_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Lr_mc_AKGC417L_cycle005_3.41s.wav
186_3b3_Pl_mc_AKGC417L_cycle001_3.83s.wav,crackle,186_3b3_Pl_mc_AKGC417L,3.833,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle001_3.83s.wav
186_3b3_Pl_mc_AKGC417L_cycle002_3.58s.wav,crackle,186_3b3_Pl_mc_AKGC417L,3.584,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle002_3.58s.wav
186_3b3_Pl_mc_AKGC417L_cycle003_3.37s.wav,crackle,186_3b3_Pl_mc_AKGC417L,3.369,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle003_3.37s.wav
186_3b3_Pl_mc_AKGC417L_cycle004_3.48s.wav,crackle,186_3b3_Pl_mc_AKGC417L,3.476,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle004_3.48s.wav
186_3b3_Pl_mc_AKGC417L_cycle005_3.41s.wav,crackle,186_3b3_Pl_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle005_3.41s.wav
186_3b3_Pl_mc_AKGC417L_cycle006_1.20s.wav,crackle,186_3b3_Pl_mc_AKGC417L,1.202,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\186_3b3_Pl_mc_AKGC417L_cycle006_1.20s.wav
189_1b2_Lr_mc_LittC2SE_cycle001_4.74s.wav,crackle,189_1b2_Lr_mc_LittC2SE,4.742,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\189_1b2_Lr_mc_LittC2SE_cycle001_4.74s.wav
189_1b2_Lr_mc_LittC2SE_cycle002_4.86s.wav,crackle,189_1b2_Lr_mc_LittC2SE,4.857,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\189_1b2_Lr_mc_LittC2SE_cycle002_4.86s.wav
192_2b3_Al_mc_LittC2SE_cycle001_2.41s.wav,crackle,192_2b3_Al_mc_LittC2SE,2.414,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\192_2b3_Al_mc_LittC2SE_cycle001_2.41s.wav
193_7b3_Ar_mc_AKGC417L_cycle002_2.64s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.643,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle002_2.64s.wav
193_7b3_Ar_mc_AKGC417L_cycle003_2.27s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.274,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle003_2.27s.wav
193_7b3_Ar_mc_AKGC417L_cycle004_2.48s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.476,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle004_2.48s.wav
193_7b3_Ar_mc_AKGC417L_cycle005_2.39s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.393,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle005_2.39s.wav
193_7b3_Ar_mc_AKGC417L_cycle007_2.61s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle007_2.61s.wav
193_7b3_Ar_mc_AKGC417L_cycle008_2.62s.wav,crackle,193_7b3_Ar_mc_AKGC417L,2.619,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ar_mc_AKGC417L_cycle008_2.62s.wav
193_7b3_Ll_mc_AKGC417L_cycle004_2.48s.wav,crackle,193_7b3_Ll_mc_AKGC417L,2.476,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Ll_mc_AKGC417L_cycle004_2.48s.wav
193_7b3_Lr_mc_AKGC417L_cycle001_1.52s.wav,crackle,193_7b3_Lr_mc_AKGC417L,1.524,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle001_1.52s.wav
193_7b3_Lr_mc_AKGC417L_cycle002_2.64s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.643,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle002_2.64s.wav
193_7b3_Lr_mc_AKGC417L_cycle003_2.27s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.274,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle003_2.27s.wav
193_7b3_Lr_mc_AKGC417L_cycle004_2.48s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.476,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle004_2.48s.wav
193_7b3_Lr_mc_AKGC417L_cycle005_2.39s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.393,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle005_2.39s.wav
193_7b3_Lr_mc_AKGC417L_cycle006_2.17s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.166,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle006_2.17s.wav
193_7b3_Lr_mc_AKGC417L_cycle007_2.61s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.607,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle007_2.61s.wav
193_7b3_Lr_mc_AKGC417L_cycle008_2.62s.wav,crackle,193_7b3_Lr_mc_AKGC417L,2.619,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\crackle\193_7b3_Lr_mc_AKGC417L_cycle008_2.62s.wav
